id,name,climb_category,climb_category_desc,avg_grade,start_lat,start_lng,end_lat,end_lng,elev_difference,distance,points
1951601,riverview-highland loop clockwise,0,NC,0.0,47.690753191753934,-116.90956134359995,47.69029541411222,-116.90968162391046,130.9,10340.0,erabHx{phUo@uCy@iCa@w@kBuE[sCMeCSyC@q@MqC?mAIaAUaBI[Gy@Mm@Em@@iCFw@^sCHqBAo@DaAIw@As@GaFDaAJeKF}A?cBLaBKiEaByQCgBDmBJkBTsAh@qBHk@Le@Pe@h@qBd@}BC_ADeBAu@@_A\oDJs@AqBO_GKw@EgAKgEFaA@cAOgCOy@Qq@q@qB]o@[{@U}@QoBEy@A_A[iEEaCOmDFeBC{ABk@Ak@Ei@CwAIuCOmB?oAIgCQaCA_A_@_DGmA@_AG}@IuDAyDI}@KoB?{@K{@@uCCwAX{DFcBNcBTyALkAb@{BJ{@Ts@Xs@d@k@f@_@dA]x@Q`B{@h@k@P[Ne@Jm@N]l@gAx@qB\gAn@oAd@m@^[d@o@XSdAUNMNQhAeDb@qB`BaGJYRWVQXEVDNTHXFt@@~@HlC?VE^@ZFr@D^`@nAb@fAD^G|AMbJCd@Aj@Bn@GxFGjBWjDKfDGr@BhAOtDMvBAh@Gh@IlHCp@Hr@?jFJvB@z@Mx@_CnEWl@A|A@n@L~At@|CHj@Bl@AtAR~BFpAJpAZrARzACdB\bIDtBGpBUzBQ`C@`CHxBBrB?dBH~A?jAFpECr@DpBGfFJjBAhAGd@BhAVxBLbCCbBDnA@pDFzGAtAG`BGrD?nEKdBSrB_BbFKbCOb@Ih@OvAAr@@r@SvC@|AOvDWjDDzATnA|@|@lA?fA`@r@x@`@lAt@b@x@@b@f@qApH_@dCYfCc@xBe@hBK`APx@^v@TrALxAC|Ac@hBw@rA_AbA_C`Cg@nAObBi@j@aAD}@E{@_@}@@gAK{@S
25196607,Two Hills Loops - GF and Blackwell Hill,0,NC,0.0,47.690458,-116.915631,47.690683,-116.91548,198.4,24329.5,ipabHvarhUHETC~ABZCx@St@Y\K^EV@r@N`@?~AWhAYd@CX?^JXJJJl@HjAp@l@Rd@DbACzAKpHQpLFbCElA@p@EzA?tG?zDAbDBzCIvDCn@GRKZa@d@kAHMRKLCRB\Rx@r@JDZBPCPM^c@\YZG\HRNPZNb@VvAr@xGNp@HHHBFCFGh@sAP[NKLCVB\Td@PREHGHOF]@YAg@@c@Fi@J[LWd@c@V]Tu@Ps@l@wAPs@Pg@pAqBPOLEJ?VBRLhAtA^\d@PbAT\TRTZh@x@nBRRNBHAHGb@s@jAgAp@e@XKf@Ap@JN?XBr@^TDX?LGLKP]FSJw@Pu@LM\W`@QXAZB`BTnAJ|HNz@Dh@Fr@R|BlAhA`@PJRPLXNh@BZA\UbA?d@FVRl@B@HCJ]^aBRmAH_A?oBE_D@aEOuCEgBDmAFw@`@}C\cB^cAf@{@lBwCTc@Pe@\cBl@mFJg@Pc@X_@NKp@[r@Sn@WXYHOFk@?q@IsBFoGGqF@aAJ}ARyA^sBZsAn@gC`@mB`AqGnC_P`@iD\eFLq@Zc@bAo@nBaApBy@`@Sp@o@zAoBb@Ub@KpCc@r@G`@Ar@Bp@H^HdBp@\D\?LCVINMTs@BM?e@Ms@cAsCk@gBYiAEmADc@d@cC@g@AaAQoB}@_HIcAI_BE}EBmAFs@Lq@Pm@j@{AJs@@q@Gm@Qe@gAeBMa@a@}Bw@oDQyA@wAFg@FORW~@i@b@_@R]Je@By@IaB?yDIqBO_AS_A[}@Wc@e@o@}A_B_AkAiBcCU_@Oc@Kg@MqACk@@k@P}@jA}DFi@?UEi@S{@_@o@WYg@]gA_@YWIOGQKi@UyC?aADk@dAmFd@qAnAyBb@oAx@cEHw@Dw@Ey@]aCe@oEAu@B}CKy@Qg@aAcBUe@Qq@MmAUy@_@u@}@yAIWIs@Aq@XaG@sAG{@Sw@Qa@[m@a@e@UQWMm@SwCs@{@WYCM@eAZo@Do@GmA_@k@K}@?wAHqCIw@Gy@Oi@UYQa@g@c@cAQ{@I{BEg@Kg@Me@q@eBUs@c@eCWgAiCaIg@iAYe@]a@m@e@aBeAk@g@gD_Es@gAoDmE[i@cCsEiA{B_@_AW{@O_AIgACiA?sDP}BNoAN{@FUR[He@AUCG]_@mB_B{AaAuBiAaBq@cBc@}A]cDe@kNyBiDo@kA]}Ay@g@a@w@{@m@_Au@}Ag@wAa@}AeDeOUy@g@}Ac@cAq@gA_AkAkCqCg@q@o@aAYi@m@}A_@qAY{AOsAIwACsA@oARmDXsB^wB@SOi@?W^sCLwAHuBCyBEeAOwAq@eD_@wAoAyDMSIAIDEHCL@ZzB~GVhAJr@JtA@~@C`BMtAQfAYdA_AvC]x@Y`@uBhBy@bBq@`BQv@SdCM|@Ob@O`@u@nAMb@Kh@MzCAzABbAClA@fAK`A[bB]rAs@tB_@tAS`@Yx@qEjNg@`AeA|CqD|Ic@tAWjAKr@s@`IS`BqAdIgAlGa@tCk@|GGpACtBXzRAj@InBiAtGwApJ{AfJe@lDq@~GCHKJG?OMGISi@Ia@Ee@UiHKoAM_@S[KEMCM@YLMJ]r@}BhIu@`C]x@INYTy@T]Nu@n@e@f@_A`BcDzHy@dBSZc@b@m@ZoBh@u@Va@Z_@d@KTUp@_@`BQlAOnBa@~GWxGCxBBbCP|JN~DPhEd@fIZfJPxHTlOh@hJJpANt@Rp@|@nB`@bAXhAPlAHnA?~HB~ATxDDbB?bAEjAc@vFCfAAtCGfAIl@oAtEc@xBy@zFKbBBvAFjAhAhMHzBBfBI`JEjACjF@xBRdHAbAKfC_@~FEtA?h@JvBb@vEj@fKVzGLnAXhAtB`Fv@xBl@~BPdADl@DlBKpUFtCL`C
7347088,Down 257 to 258,0,NC,-10.4,47.571394,-116.668912,47.577299,-116.661394,135.0,1229.2,ehjaHv{agUWWOa@Mg@QkAEIWQm@m@k@w@EMYyAM_@[aBIiAQ_ESs@cBcBM]QkAKwB}@{FS[c@[a@e@GOK{@Qu@c@eAM_@E}@HuBAMIYKKSIIBw@f@UXS`@c@hAWx@Sd@Y`@c@f@QLe@?KBwB`CC@
5099931,East Forest Service Road 453 Climb,1,4,7.4,47.568066,-116.657886,47.572804,-116.667906,100.1,1352.3,ksiaHxv_gUDZVz@BfAH~@Nb@F`@f@lBD\Bx@Cr@EVHfAF^?h@AHMPO\YZ_@DQLYFKNGBKDOASJ]j@STWbAUj@]fAIn@Ep@Bx@?b@Dx@E\AlAQ|AKrAB\FVJVNXBR?XMj@O`@ORQh@O|AAd@K\S`AILM@IFYHU?SI_@Gu@@kARs@XMHE@DC_@Aw@y@aAqAQIcAq@}@a@
4182646,cda mtn top to picnic area,0,NC,-9.1,47.581584,-116.689528,47.585774,-116.691274,116.6,1278.6,{glaHp|egUBCCEMC}Az@g@`@s@z@MT_AvEG~@I\Mv@A~AB`@Bp@Lf@KvBERDHD@?ND@DPA^Id@IVKl@GPGDKTARUr@KJI@c@AMDMLILGXGn@Id@St@]~AGPEFC?IIIAAOa@[COO_@CSa@c@GCMDCE@KIe@?i@Bc@He@HcALu@Be@Ai@Is@SgACQBYEI?UWa@EKMs@AYEUYmAA[i@mEIBAF
1566234,E Forest Service Road 453 Climb,1,4,10.2,47.57731720805168,-116.66106968186796,47.57127670571208,-116.66897976770997,125.8,1233.6,emkaHtj`gU@Cd@IRKTGDBt@CH]HGXa@^[Vc@p@sBNYFU@OAGBKZ[^MP?RCHDDJ?LJ`@Bf@DRDHAZr@xAJl@HP?\Jn@h@z@NF`@d@Vv@Hd@Dx@VrAF|@Px@D~@Hh@Pj@NXFJ^RFNPRLTLl@J~AFb@@f@?b@BZJf@HRB\Jf@N\Hj@Pp@h@t@TPr@z@D\AXh@~AXXNJNPDA
9807049,NF-439 Road climb from 257 to Picnic area,1,4,2.6,47.571576,-116.669033,47.585731,-116.691337,133.7,3257.7,iijaHn|agUQMqAwAiAaAeAs@m@o@s@oAc@kAoA{By@w@m@}@USm@Ke@La@n@k@hAyA~Bs@dBo@dAg@j@}@tA{AzAe@XUEWYU@Yd@[XYBs@Eo@Ku@Gm@Nc@`@_@j@MZKt@C~@PxEHx@X`BNr@Pd@Xr@b@|@Tp@j@|@TP`@Vl@`APl@?l@Ix@Mr@AhAEj@Ol@Qj@Qb@i@z@Mb@]v@aAbBQh@Mr@Ex@VjBRnADx@@t@AdACv@Mr@Sp@iAvBUl@a@j@Q`@EMELW`@g@Xe@HiAp@IJk@dAa@hAw@h@a@Dq@@kA^OHk@z@i@zAi@rBg@pAq@vCEVAbBYtAmAx@qC`A}@lAU|AE`BYjB_@zBK~A
2097463,E Forest Service Road 453 Climb,1,4,8.7,47.57952376666667,-116.67238165,47.581714516666665,-116.68940411666667,130.6,1498.2,_{kaHlqbgUHJN^d@j@Lb@Bj@LXBLP`@`@NHFd@t@LLHRJd@?R@ZGlA@PF`@Bt@MhAIXg@rAIHGLc@lAYh@E\e@rAK`@ALD\Af@B~A?pCMrAKzBINIt@KZ]r@[tAe@~A_AnAeAdAO\K\Kj@KZIx@Bd@Sz@Uj@c@n@MXYX_@p@ELC|CCRGLAtAMr@AXH|@FtACJBXKp@E~@JtARd@NJ
10383699,CdA Mountain Sprint to the Top,0,NC,10.2,47.580209,-116.682717,47.581635,-116.68948,65.4,596.3,g_laH~qdgUk@v@GBOTSPGJE@MRWzB@b@Gl@M\AJU`@s@`AMHSTU\G\EB?`@Db@Az@DVANBJBTBH@VAl@W`AI~@Fz@?lBB`@Ap@CVDZJLHf@
24924354,Picnic Area to Top of CDA Mtn,1,4,8.8,47.585671,-116.691458,47.582161,-116.689761,100.7,1141.8,mamaHrhfgUZtAP^Fh@Rv@HdAT|@`@~CA\UrAOjBHnAE|@Cv@FWJFDXMYEACDAJJVf@`@r@bA`@JJ?LKLWF_@@w@Ha@f@aA^INU\}APm@`@w@Tg@NaA@q@LaAAc@Ii@?uAJ_AD{AHs@`@{B^o@La@Zm@`@iAT_@
32939465,CDA MTN Top to Picnic Area 2022,0,NC,-9.4,47.58201,-116.689576,47.585665,-116.691589,110.0,1170.6,qjlaHz|egUgAbAMPi@nAYlBYfAIbASt@In@EhAFl@Nf@DRCj@Gn@ApCI\QXENW`BW`AQNU?IBk@h@KTCLAz@Gb@Ib@Sp@Ir@CJEFI@WGq@c@EKUm@k@}@EOC{@@k@?sAFu@Lk@BaAAOQmCOm@Wk@EQQeBS}@YaD
28614530,Top of 79,0,NC,-8.6,47.581881,-116.689486,47.585606,-116.691989,99.5,1162.5,wilaHh|egUw@n@y@bAS\KZO`AIVEn@[~B_@r@Kl@IhA?V@ZFTLLBvBGhBKp@e@dBGbAMr@ON[@[J[PIb@?^I|@Id@YdAIp@CJE@SCUSQEOMi@kAu@gA@OGUAMFk@Ag@Fy@?YJu@D_BI{AIMIw@M_@Mo@Q_BUeAImA
24154537,The Whole Truth: Bike Path from Garwood to End and Back,0,NC,0.0,47.83533,-116.773886,47.835368,-116.773873,37.0,29609.5,yy}bHxkvgUICKKgGaGqCuC_@_@u@i@kC{Ao@i@m@o@aBiC}@cAuLiLiF}EsAuAi@{@Wm@Sq@aAyE_@mAYm@o@{@s@k@c@Uy@OoEk@gBg@_Ae@_Ao@gB_BqBuBiE_FuAmBkFcIwCsDqAiBwA_CWm@So@[gBGs@SqEOgAW}@KOc@g@Qk@OSSIYCIGUYKI]O]KeAIwGW_AIaAMyAYm@OcA[mBw@qAu@}@k@_D_CgFiEoBeBkK_KgLwKcK{J_RcQaG}FuBkBqBqBuGgGkLeLgQsPyBaCuCgCaMkL_d@ac@kEeEaBwAoBsByAiBaCoCcBeBwEeEcIuHuHoGsP_PkDaEkA}Ay@qAe@aA]aAgA{DYi@c@o@ICWNI@{@c@kAEc@Ig@Qk@Uk@[aEwCmCyBkEaEw@o@qA}AwAyA}CyC}BqBuBuBgA{@_BeAoAs@qAm@cBm@i@MwAMwAUyAO_GWiAAeDBoBAqDEaEMkCBs@CqGEcCGqB?yBGsLUa@Bi@NYDMA{@Ua@CkPQeUJiAEiAIwBWm@Ko@OuFsBqCmAeCeAgCy@wBw@qA_@}Bg@mAUkAIeMe@_ESaBOsEgAuDsAwAm@q@Ua@G_B@KA]Ka@Ac@I[Ai@D_AJs@ReAb@kJzEK@MCIGIYC?HNHHNBPCdLqFf@Mh@Kf@GpAGZJd@B`@HzA?f@Df@NxFxBhCt@zBb@`@D~Jd@xHZ~BXlATxCt@~CjAfBh@r@XfDzAvGfCnA\l@J~AP~AJnBBnSIlD@rBFjHF\Df@PL@XAv@Q\AhFL`HJvFBdIJdD?vGNbFBbCApABvGZfBVlCXx@Rh@R|Ar@zAx@dBhAnAdA|A~AlE|DdDbDbBlBtGdG|ArA~AnAjD~B~@^z@PnABr@`@J@PKJAHFv@rAZ|@dArDXp@Zn@l@|@jChDzCfDdEvD|GtGrJfIjAlAjDdDfHlGzEhFv@dA~AdBlBdBr@t@fJ~IbQjP|PtPxGhGzCjC~BfClM`MlMzLhBjBzQ`QzPjPnDdDbC`CbDzClCnC~ErEfL~KxFdFlDtClEbDpC~AfBt@zBl@dATtARp@DdGRl@Dn@HZJZNJHZb@HBT@TLNXL`@`@d@HNX~@NlARbELtA`@lBd@jAZl@~@tApBlChCbDxBfDrAnBhCfDfCtCtCxCjAfAzAdAx@^zA^t@L`BR|AV`@N^Rl@h@h@r@b@z@XbA`AlEV~@^x@f@r@jDlDtFhFjBlBdFvEv@bA`BbC^`@n@h@hCzAbAv@|D~D|FrF
29610470,Hudlow Hill Burn,0,NC,4.8,47.827966,-116.776022,47.824338,-116.770479,34.1,716.1,wk|bHdyvgUXQd@EjGJn@ANCx@Y\ODGRMb@_@p@_Ab@iARw@XiBNyDAcB@OBC@IDoBFkFJ_@
5828844,Upriver Hill,1,4,4.2,47.677198,-116.811024,47.684084,-116.83526,88.7,2098.6,m}~aH|s}gUPVF\j@fBLd@JTVvABjADDCbBE\AdAOlAOp@aAdDq@dBa@`@a@VURKT_@d@ELMJWd@CTk@lASn@Ib@U`CSbAOd@w@xAa@`AEXGrAApKCh@ITGz@wAjEIb@s@~AmCnHyC~IcAbCgBxEgAhC[|@]jB]dC?`BYdBIdAS|Ae@nCMdAStA
24235677,John's Dead Robin,0,NC,-0.4,47.699215,-116.814554,47.694393,-116.808896,5.2,756.0,agcbH~i~gUtBATAVGTMTSPWL]Ha@d@cGVmB`@gBL_@b@w@h@k@l@a@|As@n@UtB}@bAe@j@[RQb@g@Zo@Vq@
1766639,Espinazo,0,NC,5.6,47.67209666785567,-116.83036040525587,47.66925398730456,-116.83403369050178,62.9,968.5,q}}aHvlahUa@BoACg@Dq@Ek@?iAH]NWVM^Il@DnAR^RTLZfA`APXt@pC^~BVj@hAxBb@_@d@Ev@NTKf@IVAVDXH~@l@`@D^I`@c@bA{@bAg@b@OZHBj@
2495610,upriver and back on IM CDA course,0,NC,-0.0,47.67652675509453,-116.8153802677989,47.67627781257033,-116.8147100508213,166.4,58255.6,gy~aHbo~gUqA~HUvBIpAArAJhDLnA^pBZhA\dA^z@f@z@d@r@h@n@rCvCf@l@x@fAp@pAh@zA^~Ad@`Cd@~CnA~FPn@^bAp@lAd@t@f@p@|@z@p@h@lAn@d@Pj@J~C\|B`@`NzB|Bb@|@Tz@ZlDvAt@b@hAx@fB`Bp@r@pA|AxEdH`B`CbKvOhHjKlHzKl@x@rA|AvAtAjCnBfAt@v@`@fDrA|Af@rBd@lBVhF\vADzBNx@\r@RnAp@r@j@^`@t@dAj@jAb@bATx@Px@^|BHp@D|ALdB\|BPvB`@lBl@hBhAxChDzFlBfDf@jAZrAH`@ThBHdAHxEChECd@XrDRfAx@hCh@jAvAzBNNjAz@p@^t@\tAZzCZtFh@tC`@hCr@pDbBfAn@t@h@jJxH~KxIpEvD~BtB~@p@|B|AzC`BzAn@x@Vz@PnC\rAFnBCnD@~@C|B@~EHf@D~ATvCj@fD~@lD|A~A|@dCbBlBzA`EvCh@XbAXzATp@FV?n@Cn@GhAWfAe@hJwErJwEpAi@r@Wv@Or@Wt@IX?t@@t@FpARr@Tt@Xr@^hAz@p@j@l@p@~@vAz@`Bt@jBz@vC`@zBjApIBj@T~Bf@dDVnA\lAr@lBx@`B~@|AdArArEnEvEfE|IhI`NnMpF~EfDlCrA|@pEjCnCtApAf@l@XtAh@`Bb@rBz@vBv@xAb@x@^dAZpAt@NDj@ZPF`@Rj@`@XJxAv@bCjArCzAv@Zf@X|Aj@xDr@h@DxEl@j@DfAP|ANf@@TFfAH`C\rALfGz@`BPfCh@d@Tr@TnAt@dCjBrAlAdCvCrBtCR^dBlC`@r@lCrEl@jAfAlBj@jAz@zAhAfBx@xApBbD|AtBn@t@d@b@dBjB|BnBtBtAb@TzAn@zBv@z@^p@Pv@NhBd@t@VnHtBbCx@|EnA`A\bBd@p@XpCv@|ElBl@`@dExB|@p@f@ZpFxD~BfBvKvH~AlArA|@~@r@xEhDpKnHhC`B`D`B|ClAh@JRHPBt@X|Ab@dHvAlGz@xBZf@Fd@BnBX`D\vLfBvGz@vCd@bEdAvC|@tBz@zCxAhB`A|A`AzAbAzAjAvFjFhClCpB~BtC~C|NpP|IjK~DfEdEvEbHjI`A`ArDhE~AbB~H`J|AdBfItJr@dAhAlBlA`Cv@lBbEpLfB`Fv@rBxBfFhC|ElCtEdCnD`DhEbCjC`A~@tC|Bp@l@dAr@vBdBnEdCt@Xt@^lAd@j@ZjAb@h@Vr@b@hAb@|HpFpAdA`B|ArAzA`BbBjAvAjBbCpAjBpApBbD`GbChFbBlEdCzHrA`FnVzaAtJ~_@|BzI~AfFxBfGrA~ChClF~@dBdC~D|DnF|AlBnCxC~A|AtD`DvEzCnCtAt@`@pAn@l@Nx@Zn@P|@`@nBj@xBj@zCh@lDb@zALjAFdBFxD?nFSrGk@lBa@hCqAJKDO@QEQKMOGQ?_Bb@kDr@y@NwCZuEXmBB_CA{CMqEc@iEs@mDw@kEyAeDyAqDoBsD_CuC{BmCcCeCiCcCwCeBaCuB}CoC_FkDiHu@gBoBkFqCaK_A}DW}@{AeGWmAa@yAqBaIeCuJeJ__@eB{GiAsEsDwNuBuHkAyDcBkEmAsC}AgD_EiHo@aAqBoC{CwDwC}C_D{Ci@e@gCkBeEgCaDaBcFyBoCqAgEeCgCmB_DiCaB_BaDgD}ByCuB{CoCwEiBiDgDwH_AeCi@iB_BmE}@aCoCsGq@yAgAqB_BeCqAcBeFyFyCuDyI_KsHcJ}EoF{E{FkOqPaAmAcCoCoGqHkAmAcJiKyFqFsB}AkCeBsFeDiBw@iBs@aA]yAc@kCm@qEu@}PuBuU_DiIkAqBa@eCq@}FwByC_BwCiB_L}HiHkFqLeI_D_CmGoEiEeCaB{@eBw@sEaBwMwDsIiCyGkBgCo@uEuAoAe@mAk@kAm@iAu@sBcByAsAgByB}@oAy@qAwM{TwAkCoFyIoBqC_AiAwAuAWSq@]uCiBu@[qAa@s@Sw@M}Eq@aLmA_H}@sGs@cBYq@QeBk@iBy@{DsB{EoCuAu@yAo@{@_@{Bu@wB{@}By@aI{CmB}@yDuBqD}BiA{@gDsC{QyPaC_CmDyCeCsBaEqDwAwAs@i@eAgAm@w@wAcC}@sBc@uAy@eDa@_Cc@_FOmBSuAQeB[gBgAcEiAkCs@gAaAmAq@s@m@g@m@a@cAi@}@]cAYaBS}ACgADcALg@Nk@XsHdD}CzAmChA}@f@g@RwAv@mBv@kAXmBT[@]CkAQk@O[MqAw@_CuBwB{AmBcBcBcA{Aw@cCeAoC{@{Ci@}DYoDEaEFsE@qACgBM}@KaB[kA]qBq@mB}@iAo@c@[oD{C}BiBsL{JmDsCiD{CyAmA{AkAuBmAy@_@}@[{Bk@qASaCYwDc@yBSyBYkAWWIq@a@cAy@i@o@u@cBa@eA]iAWoAQwAKeC?sGGeCSiCe@cC_@qAg@mA}FgKi@mAw@{B_@wAm@wDq@_H]eEU{Aa@uAe@mAk@cAo@{@u@q@w@k@yAq@}@U_@GcDWgH_@kCa@gCq@kC}@cB{@aC}A}AkAyAwAy@_Aw@cAiEuGsIaNsOyU{BqDsBoCqAaBwAqAgAy@gDuBaBw@}@[sEcAaIkA_Ca@yDm@aBQo@O_AY_@O_BcAoAmA_@g@y@{AYs@Uw@gDeO_AsDy@aCMUoA}AuAuAuCeD]g@[g@q@uAUk@Om@Iq@EqAMeAGwB@eALwDR}BZqBr@cDX{B
10801941,CDA CX Course 11/1/15,0,NC,-0.0,47.689189,-116.80176,47.689224,-116.801807,7.0,2721.8,khabH~y{gUk@pAe@\QZ]PCLOL`@aAXcAMHOR[lAu@vBW`@GDS@BWTa@Xw@bAeC\q@hCsEv@}AFk@PA?d@J?|@_CfA{BFWSFe@f@IRo@rAMn@CFICCQPs@Zs@T_@\w@Xy@TS^AHJDAn@gAPg@@Ij@Up@s@G[MAGPBDLHH?tBg@`@O^YAUKGGGNQpByAZKn@RXOLQAYCCG?UJGGDSl@s@bD}BBK@Ws@TOJSAIIKTFp@CH[Vi@Z[OWg@KBAJGD@EBA]`ABLNED@AHICIF{A~Ai@VEEHST_@Xq@QNe@l@]l@I?IOEAKLAFWf@k@dACTi@rAgAzAkA~BW^WPg@~@Ed@Wv@k@fA]l@IFKTAN[hAuArC
7748173,Race the River 2014 (2 laps),0,NC,-0.2,47.694136,-116.808456,47.693287,-116.809303,47.1,17851.4,igbbHzc}gUKG_@BM\UvAu@zAmAbAaJjE_A`Ag@~@m@vCYzCShCg@rBi@j@a@JyBBKGCIBIjAD^?`@G^Sd@u@TgA\sE`@wCTgAv@iB|@{@fCoA|FiCfAcAx@sBh@gA|@sCXgALmBMsDRqBPc@j@w@Ts@Ig@{@cDB}@dJ}Ip\i\lAgAtB}AzCkBnG_BlBaAvAeAl@@`ApBNNxBvA~AVdCGn@RLj@JvGl@zBx@|@hBz@NEfBSvIFjDF~@Db@MGWIAmAFkB@aD?yHG_A]Q@sAMy@eA[mAIuAAiDJgAXa@xA{Ap@]b@HNAt@UhBCxH@`B\pAHpDBlAF`@^Cb@eAvCs@`CU~AKxBWpMQ~Am@fBYX{@ZsAQqMyJ]QuA}@mAo@_K_HcBm@mAQi@g@WoAq@WQB}Cr@iBToCb@yAZg@n@_@n@kBp@gAx@sAlBqAvBkAlCqAlD}@zC}D~ImBdE_BtBw@pAuBxFcB~E{BzHm@l@k@OqDaCg@IQZeA|BMNgBnAcHvCo@^oA`Bm@~Bc@rDYhEi@zAq@d@]FmB?YSNGxBBNA|@m@\cAj@kGTgBdAaDx@eAtA{@|HoD`A{@r@oAPi@l@qAdAeDPu@LwBMqCHiB`@sAV[`@cAO{@s@gC@{@V[jBeBzDwDfCkCzAuAjOgOpBuBbC{BjAaAzBeB|AgAhBq@|EgAlAo@pBwAl@DrA|BjC`BtANzBCp@RJh@@Z@xDZpCd@`Az@t@NF`Aj@f@Ut@KrGFtC?bEFVYOM[?uBJiHBuEIw@Yc@?i@Fo@c@k@}@]oAIyA?qDTgA`BcBr@c@d@FNA|AYhKFpAX~@HlB?|BD^Dh@d@Mh@_@bAmAzDMh@Il@I~AQ~HEjDI~Ae@lBeA~@cAD_@I}A_AoH_G}AgAaAm@gBaA}IgGiAk@iAa@wAU[i@CSWw@s@UaDp@uEn@kCf@a@h@_@n@oBv@wAhAy@nA{AfCuA~CqAbEGVeAlCcBxDkDtH}ApBmA~BaEfL_CbIk@l@c@KUM
4907075,2013 RACE THE RIVER 2 LAPS,0,NC,-0.0,47.6937,-116.80899,47.693232,-116.809392,17.7,17006.3,sdbbHdg}gUgAu@k@FcAbCkAlAUNmJ|DUPiA~A_@rANl@^b@Tr@F`B@nECnC]fDU`By@dB}@h@aAF_AWu@u@c@oAE]Iy@G_DX{@PCrBCv@Yh@}@RsAd@sGb@oCJYfAkBPOpBcA|G}Cp@k@z@{Ar@aB\aA|@sCTwBOwDLuBb@aANOd@sAKq@w@kCEy@T[xReRfTaTzAmAbCgBtBkA|Bk@zBc@fB_A`BkAbACp@jAtBlBpBb@hC?jA]Ph@U~BB`E`@vBl@|@r@`@f@UTo@NgGEsG`@_Ah@GlDAtBDxB?jAP~ARnF@bAh@H|@]v@_@`@}@lBi@`BWhCAbCKtCChGKx@WnAeA~@wAHu@[cGuEqE_Ei@_AYyAw@{@cAe@s@kA[aBGcBAcCSwAq@SuC@gBa@iAq@s@EWl@UrAB\KbBi@NSBmF|@mBR}Ch@_BjBaBn@qAdAkAzAaBvCyAhDaA~CI\u@lBiB|DuDxIyAhBkAxByDtKqBzGSz@w@r@_@SeCaBu@_@o@@i@vA}@nAsA|@uHdD}@j@kArBQtA`@h@l@hAH|A?jIg@~Fq@jBoA~@aAL}@]aAmAc@mBEy@EaCRaAd@CxA?bA_@f@{@RoAf@cHXoBv@yB`AeArI{DvAy@~@wAbAgCvAyENwBKwCJoBrAiD[gBe@aB@}@JMnBkBdB{AdCaCzZqZpBkBxC{B~ByAbBg@pDy@vBgAjA_A~@G`@h@n@fA~ApAjB\rCAjASNf@Kl@IlABrD^tBl@`AfAh@d@YNq@LkECmHToAf@QRAvIDx@ClATnAPbGBt@t@BfAuAfCqAdDWlACrIGvDI~BQx@m@dAeAR}@Ii@[mG_FiEmDuAcEgBaAo@iA_@}AIaA@cDOwAe@UkDLqA[{AaAs@EWn@UpA?\[pB_HhA_BPgDh@oAbBc@LaB~@oAfAsAnBqAhCgBhEi@pBs@lBcBxDuAvC}AnDMVwAdBgAtBmD~JgBzFk@tBi@v@a@CMG
7748249,Race the River 2014 (1 lap),0,NC,-0.1,47.693915,-116.808895,47.693173,-116.809373,20.7,8927.3,}ebbHrf}gUm@c@g@IQZeA|BMNgBnAcHvCo@^oA`Bm@~Bc@rDYhEi@zAq@d@]FmB?YSNGxBBNA|@m@\cAj@kGTgBdAaDx@eAtA{@|HoD`A{@r@oAPi@l@qAdAeDPu@LwBMqCHiB`@sAV[`@cAO{@s@gC@{@V[jBeBzDwDfCkCzAuAjOgOpBuBbC{BjAaAzBeB|AgAhBq@|EgAlAo@pBwAl@DrA|BjC`BtANzBCp@RJh@@Z@xDZpCd@`Az@t@NF`Aj@f@Ut@KrGFtC?bEFVYOM[?uBJiHBuEIw@Yc@?i@Fo@c@k@}@]oAIyA?qDTgA`BcBr@c@d@FNA|AYhKFpAX~@HlB?|BD^Dh@d@Mh@_@bAmAzDMh@Il@I~AQ~HEjDI~Ae@lBeA~@cAD_@I}A_AoH_G}AgAaAm@gBaA}IgGiAk@iAa@wAU[i@CSWw@s@UaDp@uEn@kCf@a@h@_@n@oBv@wAhAy@nA{AfCuA~CqAbEGVeAlCcBxDkDtH}ApBmA~BaEfL_CbIk@l@c@K
4907002,2013 Race The River Loop,0,NC,-0.1,47.6937,-116.80899,47.693332,-116.809325,16.0,8482.5,sdbbHdg}gUgAu@k@FcAbCkAlAUNmJ|DUPiA~A_@rANl@^b@Tr@F`B@nECnC]fDU`By@dB}@h@aAF_AWu@u@c@oAE]Iy@G_DX{@PCrBCv@Yh@}@RsAd@sGb@oCJYfAkBPOpBcA|G}Cp@k@z@{Ar@aB\aA|@sCTwBOwDLuBb@aANOd@sAKq@w@kCEy@T[xReRfTaTzAmAbCgBtBkA|Bk@zBc@fB_A`BkAbACp@jAtBlBpBb@hC?jA]Ph@U~BB`E`@vBl@|@r@`@f@UTo@NgGEsG`@_Ah@GlDAtBDxB?jAP~ARnF@bAh@H|@]v@_@`@}@lBi@`BWhCAbCKtCChGKx@WnAeA~@wAHu@[cGuEqE_Ei@_AYyAw@{@cAe@s@kA[aBGcBAcCSwAq@SuC@gBa@iAq@s@EWl@UrAB\KbBi@NSBmF|@mBR}Ch@_BjBaBn@qAdAkAzAaBvCyAhDaA~CI\u@lBiB|DuDxIyAhBkAxByDtKqBzGSz@w@r@s@a@
